CNPJ,RazaoSocial,Ano,Trimestre,ValorDespesas
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),2025,1,323613514.00
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,2025,1,239235571.00
03637776000105,FILOSANITAS SAUDE LTDA,2025,1,667500287.00
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,2025,1,132480939.00
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,2025,1,11734164777.00
03638220000133,PLANO DE SAUDE ASES LTDA.,2025,1,1403611528.00
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,2025,1,5658299250.00
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,2025,1,273696436.00
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,2025,1,170018761.00
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,2025,1,81557937.00
03977587000181,SBC SAÚDE LTDA.,2025,1,802950556.00
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,2025,1,572007957.00
03702977000149,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,2025,1,1878706243.00
00307714000147,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,2025,1,588326745.00
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,2025,1,686166461.00
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,2025,1,210996220.00
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,2025,1,1150559076.00
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.,2025,1,76556420.00
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,2025,1,104952489.00
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,2025,1,962415409.00
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,2025,1,456097564.00
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,2025,1,483489059.00
04197511000104,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,2025,1,464017160.00
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,2025,1,22558895312.00
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,2025,1,735239640.00
04212174000179,DENTAL MASTER LTDA - EPP,2025,1,102437827.00
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,2025,1,172300423.00
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),2025,1,640409006.00
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,2025,1,2720836673.00
05011316000100,HBC SAÚDE LTDA.,2025,1,3106833234.00
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,2025,1,140273029.00
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,2025,1,4066857563.00
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2025,1,1818992425.00
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,2025,1,4518148796.00
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,2025,1,151215254.00
04911101000175,VIVENTERIS LTDA,2025,1,272747743.00
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,2025,1,18079111.00
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,2025,1,197931883.00
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,2025,1,382906168.00
05029064000139,SAÚDE SANTA TEREZA LTDA.,2025,1,2339567919.00
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,2025,1,2218521614.00
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,2025,1,1147700423.00
06145428000109,PORTO DIAS SAUDE LTDA.,2025,1,59625358.00
04299138000194,BIOVIDA SAÚDE LTDA.,2025,1,6403120036.00
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,2025,1,105594449.00
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,2025,1,562069153.00
04202013000102,POLICLIN SAÚDE S/A.,2025,1,3955588416.00
07844436000106,CABERJ INTEGRAL SAÚDE S.A,2025,1,3927365259.00
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,2025,1,35201483.00
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,2025,1,62064815.00
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,2025,1,963322216.00
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,2025,1,2278751.00
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,2025,1,100324400.00
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,2025,1,1640547030.00
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,2025,1,4526616217.00
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,2025,1,596544.00
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,2025,1,95724532.00
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,2025,1,1791847041.00
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,2025,1,251028889.00
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,2025,1,3874073977.00
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,2025,1,1056067466.00
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,2025,1,1801564058.00
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,2025,1,1758157814.00
10414182000109,UNIMED SAÚDE E ODONTO S.A,2025,1,1919347537.00
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,2025,1,57109406.00
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,2025,1,38961302.00
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,2025,1,1628554866.00
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,2025,1,59912158.00
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2025,1,2312654310.00
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,2025,1,190205839.00
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,2025,1,64913014.00
12055813000168,CEMIG SAÚDE,2025,1,13279762710.00
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,2025,1,7997571481.00
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,2025,1,4337732524.00
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,2025,1,2295239542.00
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,2025,1,1450039446.00
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,2025,1,1573993142.00
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2025,1,80901763.00
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,2025,1,3198999708.00
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,2025,1,1490107961.00
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,2025,1,7912299260.00
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,2025,1,37569946.00
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,2025,1,139663404.00
11076382000153,UNIX SAÚDE S.A,2025,1,606864417.00
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,2025,1,9082515394.00
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,2025,1,78254149.00
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,2025,1,245954181.00
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2025,1,2391810423.00
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,2025,1,263008121.00
15131148000132,AMHA SAUDE S/A,2025,1,1684332360.00
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,2025,1,1052093121.00
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,2025,1,3572628227.00
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,2025,1,1709411493.00
06814351000112,CEDPLAN SAÚDE LTDA EPP,2025,1,142113006.00
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,2025,1,2105730933.00
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,2025,1,1119947172.00
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,2025,1,1087522686.00
17048922000171,ODONTO PRIME S/S LTDA,2025,1,15278196.00
03518900000113,INSTITUTO CURITIBA DE SAÚDE,2025,1,9599591484.00
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,2025,1,66593852.00
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,2025,1,1359173459.00
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,2025,1,2719626638.00
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,2025,1,1380753481.00
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,2025,1,11862777723.00
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,2025,1,48901950.00
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,2025,1,26577845.00
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,2025,1,882871614.00
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,2025,1,1424066638.00
17897995000138,PLADISA PLANOS DE SAÚDE SA,2025,1,1423956521.00
19691730000104,MAIS SAUDE S/A,2025,1,788093808.00
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,2025,1,33698128.00
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2025,1,158254158.00
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2025,1,941157566.00
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,2025,1,176452954.00
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",2025,1,244255697.00
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,2025,1,755947778.00
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,2025,1,249308929.00
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,2025,1,1608295022.00
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,2025,1,26890247.00
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2025,1,6895428656.00
23053901000147,SANTA CASA DE SAÚDE - SCS,2025,1,387575019.00
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,2025,1,102969481.00
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2025,1,218919153.00
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,2025,1,2087114351.00
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,2025,1,4397891817.00
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,2025,1,724600727.00
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2025,1,612326732.00
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,2025,1,70152859.00
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,2025,1,63749258.00
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,2025,1,155687178.00
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,2025,1,1616013705.00
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,2025,1,1082011358.00
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2025,1,67628976.00
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2025,1,2307132594.00
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,2025,1,2193409227.00
29910807000143,RIO DOCE SAÚDE,2025,1,360054738.00
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,2025,1,148494468.00
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,2025,1,6122854337.00
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,2025,1,22894614.00
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2025,1,137717012.00
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2025,1,106208659.00
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2025,1,424679836.00
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,2025,1,49026637.00
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,2025,1,996666311.00
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,2025,1,1569869194.00
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2025,1,223512339.00
34266553000102,ALICE OPERADORA LTDA.,2025,1,8717543300.00
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,2025,1,1338592063.00
34539000000186,KLINI PLANOS DE SAÚDE LTDA,2025,1,6075364458.00
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2025,1,1331041112.00
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,2025,1,86288328.00
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2025,1,399889251.00
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,2025,1,153663402.00
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,2025,1,1415049965.00
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,2025,1,8340308452.00
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2025,1,32098096.00
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2025,1,638382400.00
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,2025,1,2265156878.00
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2025,1,5461075.00
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,2025,1,446391975.00
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2025,1,3083891381.00
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2025,1,2074439162.00
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,2025,1,44020469.00
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,2025,1,33524073.00
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2025,1,395090193.00
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2025,1,1857277319.00
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,2025,1,571726371.00
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,2025,1,284621996.00
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2025,1,130044127.00
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,2025,1,7071455625.00
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,2025,1,12201871.00
00841848000143,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,2025,1,165987944.00
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,2025,1,14222145.00
45981176000100,ANAFE SAUDE,2025,1,1302067084.00
46426569000114,UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.,2025,1,936466972.00
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,2025,1,504358955.00
29117294000118,PLANO SIGMA SAÚDE LTDA,2025,1,37645429.00
47325263000134,"ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",2025,1,81387999.00
43079723000130,TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA,2025,1,246417235.00
42785902000120,INFINITY SAÚDE SUPLEMENTAR LTDA,2025,1,15117277.00
49955478000164,AURORA SAÚDE LTDA,2025,1,285027020.00
49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,2025,1,25245874.00
50876139000171,NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA,2025,1,2023172927.00
49792664000120,SUL DO PARÁ LTDA,2025,1,425229426.00
51212821000122,SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA,2025,1,198237.00
53249803000140,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,2025,1,12592019.00
29754208000188,VALE PLANOS DE SAÚDE LTDA,2025,1,55841102.00
54557861000102,BLUZZ SAÚDE S/A,2025,1,21848971.00
04439627000102,ALLIANZ SAÚDE S/A,2025,2,1517266578.00
04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,2025,2,269130472205.00
04487255000181,UNIMED SEGUROS SAÚDE S/A,2025,2,253057007916.00
04463083000106,ITAUSEG SAÚDE S.A.,2025,2,16398252449.00
92693118000160,BRADESCO SAÚDE S.A.,2025,2,1555960149460.00
01685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2025,2,1108157559082.00
00103956000119,UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,5840666624.00
54991211000162,UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO,2025,2,5932862365.00
01402285000150,DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.,2025,2,177475952.00
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,2025,2,2892451447.00
01476619000130,UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO,2025,2,1771934655.00
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,2025,2,11331077014.00
20168589000149,PRONTOMED PLANOS DE SAÚDE LTDA,2025,2,2828348053.00
01356020000162,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,2,3350133457.00
58119199000151,ODONTOPREV S/A,2025,2,34845589631.00
00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,2025,2,291985142747.00
00747041000146,UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO,2025,2,1345321734.00
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,2025,2,2101948116.00
35830868000101,UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE,2025,2,21071128935.00
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,2,3372528295.00
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,2025,2,22192789349.00
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,25691173194.00
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,2025,2,39563777824.00
64924095000112,SERMED-SAÚDE LTDA.,2025,2,10242732753.00
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2203526931.00
04201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,2025,2,75595732254.00
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2025,2,6935848139.00
50368034000101,UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO,2025,2,2595226832.00
02030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),2025,2,5550101160.00
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,2025,2,567230577.00
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,4395600433.00
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,5913581284.00
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2025,2,822649777.00
37436920000167,UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,5930315710.00
78738101000151,DENTAL UNI - COOPERATIVA ODONTOLÓGICA,2025,2,2850715175.00
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,2025,2,470824385.00
75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,2025,2,156567893223.00
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,2025,2,12663534381.00
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,2025,2,4749715619.00
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,2025,2,169605497.00
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,2025,2,4638088845.00
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2025,2,1369401259.00
02858169000102,NOSAMED ASSISTÊNCIA MÉDICA LTDA.,2025,2,353810363.00
72547623000190,SANTA CASA DE MISERICÓRDIA DE TUPÃ,2025,2,424940428.00
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,2025,2,7717881022.00
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,2025,2,9207045287.00
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,2025,2,28821756962.00
00299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,2025,2,2186409064.00
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2025,2,8461490919.00
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,26355608520.00
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2025,2,12909236395.00
12585261000108,FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV,2025,2,6058486434.00
80525652000189,UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI,2025,2,1783449803.00
29167970000168,"ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO",2025,2,563483956.00
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,3978770868.00
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,2025,2,101874382749.00
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1517414607.00
37313475000148,UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO,2025,2,6695702804.00
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,2025,2,1188338981.00
88645403000139,CIRCULO OPERARIO CAXIENSE,2025,2,13199708667.00
02752923000125,PROASA SAÚDE,2025,2,9617740255.00
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,2025,2,665938617.00
01371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,16878268.00
36540979000138,UNIMED COSTA VERDE RJ,2025,2,3169748334.00
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,8687965890.00
00304148000110,FUNDAÇÃO DE SAÚDE ITAIGUAPY,2025,2,4412505792.00
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,10251631581.00
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,2025,2,565909474.00
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,5329444896.00
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2025,2,7150888077.00
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,17316106071.00
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,2025,2,1562434481.00
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,2025,2,5913747613.00
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,2025,2,109570603197.00
